a1,a2,a3,a4,load,failure
10.584338150241974,4.187995683030428,5.0515224262937775,5.462836456883577,80.0,0
9.772849924683085,4.529453261474103,5.290027867328793,4.90281523638753,80.0,0
6.545985296400104,4.877882128478979,4.681777390191513,4.848517193000496,80.0,0
6.666980935902642,3.585890365350061,4.649247679105792,4.252030089652711,80.0,0
5.014805393302268,3.2768866295259023,3.5276512704220586,3.8605342004257777,80.0,0
7.135538025247482,3.234787522951205,3.6570840141825647,4.566099267333918,80.0,0
5.972775461583054,4.389705621445809,3.4028667569034723,3.753365722770483,80.0,0
7.934692886644166,6.281108491490629,5.078217712284131,6.097424720790104,80.0,0
8.856577906057863,3.9322250625570043,5.135853132761422,6.251466568355558,80.0,0
5.967540623399641,3.382111376501558,3.8668275782856996,4.547583953445994,80.0,0
9.260235884116073,4.247274841751941,5.376530598807425,4.324194414397232,80.0,0
12.193164853703202,6.62203308164203,7.107405835934055,6.747114825661163,80.0,0
8.217574769772197,4.47972390119552,5.044611988396929,5.144560463791365,80.0,0
6.243185239989624,4.019582404762052,4.147478078329908,4.251589743374131,80.0,0
8.306925792963916,4.241920564019446,5.248382336646327,5.292048640986977,80.0,0
6.9110931289912605,3.3453735475933395,4.28857136904042,4.963586724541434,80.0,0
6.853191567490046,4.573070772046613,4.512777553979152,5.045138594050228,80.0,0
7.096998211098661,3.7406905117067075,4.719625942022703,5.421345445382899,80.0,0
8.429347116545086,4.393421505556158,5.423928612041024,6.371316414716787,80.0,0
6.69915443487055,4.264764192655296,3.7474197431792975,4.561007204709409,80.0,0
13.502248002635174,7.8187493965560835,7.401984280462133,6.680051070178891,80.0,0
12.477377161319284,4.873877224592494,5.757002736898589,7.521150706360082,80.0,0
11.19464504423708,5.180443270544879,5.5002519064215445,6.083429472803774,80.0,0
6.8561096923442495,4.372127124092934,4.062955852022914,3.8591845305270254,80.0,0
9.263778543755512,5.040480596146053,5.177727524653713,5.918448276603236,80.0,0
8.37765113240741,4.526150151984971,4.943406711097834,4.962965092636654,80.0,0
4.794216760195905,2.976683025265411,2.899614078120582,2.8897975159871647,80.0,0
8.167503796459986,4.585177203040543,3.937166411661853,4.504574940834638,80.0,0
6.66262272265157,5.031575165758411,3.7621340140540136,4.856779185741619,80.0,0
7.167906140308364,4.5387143095881175,4.533703019991935,5.6434219534677945,80.0,0
7.736406074877725,3.737575404178004,4.810985065847804,5.390419211977483,80.0,0
10.337581287724449,4.704179041119549,6.3109504069968105,5.871104424103683,80.0,0
8.182173106395497,4.958350561512346,4.919587908527771,5.596256265724195,80.0,0
8.595107040197352,5.490578355485296,5.529407397196639,5.525823728524622,80.0,0
8.034431571856786,4.284730454372676,4.851105491733422,5.200154154936955,80.0,0
7.729351778943778,3.660260617586962,4.374903600608667,6.908909547085367,80.0,0
5.815123650073619,3.2768332949070214,3.5775361724839647,3.490430815658609,80.0,0
5.9842001997977725,3.540093246493945,3.6681957109609553,3.8684294012979423,80.0,0
5.488240219618701,3.5691943562554527,3.4941038650025824,3.982717818049532,80.0,0
6.894079508682105,3.592949112836865,4.184054354567843,4.927329499041468,80.0,0
8.462752031935498,4.270965125220128,4.947275733463628,5.824609638776072,80.0,0
8.787989082653885,7.077985126966785,5.94560316228366,5.423014266733665,80.0,0
9.78455956879526,6.384066094711932,6.046537466702333,5.421338679568246,80.0,0
8.420886832658384,4.580610760819974,4.472696081107752,5.283236892768161,80.0,0
9.473577425841935,4.86298068918343,6.163870456356851,5.1890264791352285,80.0,0
6.418205024258576,5.188722462723789,4.262573203281086,5.091854904059867,80.0,0
8.634451113478534,4.804303710914806,5.129279119535933,4.945607959851787,80.0,0
7.120091368478046,4.600165918402231,4.607956611309348,4.903957893953957,80.0,0
6.418814290689841,3.641444655354027,3.655460124120748,4.783944173071445,80.0,0
6.312777369914062,3.298110127773094,3.048385608997743,3.2564064057247566,80.0,0
9.141206330474784,6.198130070130621,5.271788442898896,5.483493324997921,80.0,0
8.222389703283483,4.719017839775387,4.40799485989256,5.235219475646725,80.0,0
5.933409693959481,2.5932811922852514,3.305783867203441,3.7749074374913385,80.0,0
8.253984351455182,3.7128001983190537,4.8656992083572845,4.4645012727331626,80.0,0
10.53544769268906,5.074872071650637,5.49073256888155,6.170012738781701,80.0,0
7.006936241689387,4.7725158453898135,3.9142557135553906,4.925072703655265,80.0,0
6.3873915408222,3.906062458550901,4.052436582954837,4.186878547954361,80.0,0
6.834023102850639,3.2804158873163085,4.718021010745385,4.739815651705323,80.0,0
6.207688000293917,4.006449868005031,3.6208604541913227,3.773770821912984,80.0,0
5.460576064951216,3.28073269936312,3.5709238925481963,3.7599088581806703,80.0,0
7.644211973102688,3.4477140700614086,4.654466834334613,4.2802160315141995,80.0,0
8.896135898708858,3.5186202222866023,5.130603287083967,6.380147663006755,80.0,0
7.015694015733481,3.4690340941238986,3.4806042033205493,4.133080063778017,80.0,0
9.780929215781557,7.69576619229798,6.109724502842564,6.2561614507506915,80.0,0
10.521065246060108,4.1606286852185725,5.363374541467084,6.492928568488534,80.0,0
10.635225999296784,4.997882970416924,5.935052090331743,7.395726955814808,80.0,0
8.52089080774368,4.471366949673304,4.840049195905992,4.702088313470815,80.0,0
7.041790036096077,4.4936073730060935,4.838671394809459,4.742932925937602,80.0,0
6.339395979272552,4.344281034360109,4.149403857257833,4.271153403834824,80.0,0
3.555343203320959,2.8395912091669553,2.488958103944163,2.800918849866341,80.0,0
7.203643250722499,3.3213063760204755,3.9889358114775657,5.262560421722855,80.0,0
5.8905805499004,5.093934593850283,3.5701244632287454,4.797526676966805,80.0,0
7.277465441690378,4.776630431183841,4.484221533502699,5.250648682840211,80.0,0
6.905471694444347,3.714320443783318,4.5873191028427165,4.989356366824408,80.0,0
7.6656180985697935,4.613017435287011,4.99226645469834,4.353909948496806,80.0,0
6.396869299234043,3.5030311344053393,3.563046590574492,3.898939453389513,80.0,0
8.536353834561487,5.396500957562386,5.107796022207001,5.050744952506357,80.0,0
8.187085337723904,4.177787330238577,4.654396178725699,5.265138222651036,80.0,0
6.91952367561432,3.9023658319452266,3.6882661659576006,5.372380900999934,80.0,0
5.847186404165588,3.26481253394106,3.749026422467021,3.136806541147827,80.0,0
5.98660000245435,3.933198606040771,3.788918523645055,3.717855080711934,80.0,0
6.092875066099999,3.1709753306390756,2.9511570007109533,3.7581029258961434,80.0,0
4.571480156125386,2.8739260456768156,2.802236641264559,3.3349465909066978,80.0,0
