a1,a2,a3,a4,load,failure
4.577819400403508,5.008496373356224,3.802020735900197,4.606855025629147,90.0,1
5.779057162006074,5.023366960551177,3.8475961615624996,4.602369434190904,90.0,1
4.327167384025472,3.699797327204335,2.975055631848745,3.813657153241545,90.0,1
4.322838309747297,4.14665693332752,3.503559773997235,4.101523408314032,90.0,1
3.8802010647129155,4.503872952882596,3.6609529284249307,4.476469395629519,90.0,1
6.364141991831733,5.306630911038037,5.808774370387067,6.0957129521141775,90.0,1
3.423281749117886,4.250613646204283,3.352404485309396,5.16929646616275,90.0,1
6.4771584016490324,6.8145255627306405,5.568964070454641,7.45288890720553,90.0,1
6.769605336450269,5.121775657346246,5.485707255435332,6.876181318674279,90.0,1
4.266037430001541,4.94502159515642,4.671596370013684,5.671922755218717,90.0,1
5.767508508857552,5.456023363573595,4.3160740296036035,6.266490157421999,90.0,1
4.920290638938485,5.365897827145068,4.835467644933344,5.960841582529847,90.0,1
6.551282587149787,4.115501032388707,4.055947312864921,6.0629222993790455,90.0,1
4.068223068769496,4.164890316387265,2.8616330257590965,4.179569089923832,90.0,1
6.503355972257022,5.499398299438433,3.8495544678506524,4.553682154656626,90.0,1
5.207052136857566,5.431406828084249,4.517088812595166,5.578690478984601,90.0,1
4.634882645467182,5.528859128760029,4.687198281565411,6.101755275140585,90.0,1
3.8435208556446234,4.582334830057518,4.430929182051166,5.78704472137961,90.0,1
5.248062250628002,5.156978129291167,5.610383903364656,6.175171046118473,90.0,1
4.048608447237367,3.5688981428796347,3.480590773659766,3.8619309646533613,90.0,1
5.387588617077365,5.090012241687089,5.722462241920013,5.533851369234544,90.0,1
5.712181789029783,5.8016024673137805,5.1975566622557725,4.553005269566862,90.0,1
4.214898808319486,4.282826823578405,3.6733933196001827,4.13856367529174,90.0,1
6.116829086230959,4.858476901299732,4.087274944304155,5.219036043536051,90.0,1
4.297428607939648,5.703369573653952,4.539519841646937,5.555613502940512,90.0,1
4.737388449636027,4.596249692673518,4.592634348826538,4.420252466945263,90.0,1
4.367393816132323,4.357709531599165,3.8694519300125934,4.425229516787984,90.0,1
6.038156362836577,5.616151044360853,5.036147828862797,5.564536565976218,90.0,1
6.010009121914096,7.590154701352581,5.097885672224335,6.594810508507338,90.0,1
7.4645281033539534,6.057211656180199,4.434904371524008,5.851119410133676,90.0,1
7.4748765564019495,6.096810828357105,5.440532306985059,7.294457058445964,90.0,1
5.575123444153029,6.271856900588444,5.548015760139422,6.4692846969127515,90.0,1
6.0167830633380905,5.725045911651748,3.7389388589598567,4.665236268749462,90.0,1
5.987151864328636,5.372942109278434,4.469826799606827,5.073769817295526,90.0,1
5.4475153025627785,4.774087740658424,3.482434279240408,4.180736177143119,90.0,1
4.492217435864846,4.641205257198756,3.4783852760522063,5.50048495204728,90.0,1
4.615092834229783,3.334196742041126,2.8185883243125516,4.100684918484929,90.0,1
4.713506607884744,4.438478363875419,4.66752771377176,6.433544712214722,90.0,1
3.9059220242540835,5.145707801383675,5.411739798267201,7.912260876570435,90.0,1
3.5060589780637157,3.5940949353446,3.6410367078618924,4.213049028892096,90.0,1
6.640295159633362,4.327196517428173,4.305895367480538,5.223244607795415,90.0,1
4.7420214124795175,4.847413684140552,4.87902941339734,5.48807060763956,90.0,1
4.538278686224097,4.945405046456218,4.795911206923209,4.977519564977447,90.0,1
6.724212423115355,4.5210654282293286,3.494925057146144,4.855350790895272,90.0,1
5.064359347712331,5.3257285783908905,4.393306070173855,6.70209423364107,90.0,1
4.415271241845496,3.8979619198449544,2.6101474762592223,4.032304357028463,90.0,1
4.186972404509632,3.5066161739584794,3.349708487513316,3.5019205437754155,90.0,1
4.058445289601876,3.887938987991162,4.275928999136363,5.15787342044784,90.0,1
4.321658311023165,5.6538478922522595,4.376765216174423,7.102071799103023,90.0,1
5.196065589648953,4.5204951669277795,4.367948926863669,5.381895996587449,90.0,1
6.849074356453614,6.01121295458866,5.019508651375922,6.1442065569288795,90.0,1
6.95382242730299,5.613903065172509,5.252475303425491,5.327599533698886,90.0,1
4.259471424601582,4.268549589212067,4.400899741701878,4.5720586945576285,90.0,1
6.366740754197945,5.269048593327414,4.8486838664244685,5.024736464621252,90.0,1
4.2279180761969,5.359320046873444,4.449742767440998,4.626510339999765,90.0,1
6.70426025812463,5.407120102257017,4.372269618344807,4.502995400893955,90.0,1
4.191768956131648,4.4491702542670515,3.127134113074982,3.9975632457198507,90.0,1
4.437571001832432,4.593563213935083,3.6897198626774834,5.587921477776697,90.0,1
3.8903092270774873,4.92104956717129,3.9197639024390822,4.586116473923052,90.0,1
4.591540475755612,5.618922407064004,4.594479204798665,4.514241538672536,90.0,1
4.182897959325844,5.11645500362708,4.496489727810393,6.288090265375922,90.0,1
4.281051985428705,4.166365661031105,3.6847213480805925,5.300055639529642,90.0,1
5.3625573300526055,4.781945054395422,4.158888225461661,4.671494139530634,90.0,1
6.134405475846272,6.756384964637166,5.586505156698374,6.742060187980822,90.0,1
6.111686896167104,6.119633504011124,4.841881049052505,5.865742039381706,90.0,1
3.548075015645568,4.229557127294512,3.151689554732222,3.7603748960697945,90.0,1
5.0605381684348965,4.68870052309156,3.4893591601206713,5.710297703508883,90.0,1
4.077518309567997,5.00270892618926,2.947770370113912,4.547384727662847,90.0,1
3.302006750725974,3.5570645708310065,3.6785412224229677,4.305604504965941,90.0,1
3.5813418719786276,3.0833530584571984,3.1594347292542633,3.8576547439842552,90.0,1
4.580525082043656,4.602248532747735,5.063219740291529,8.769225469232099,90.0,1
3.8020977013015953,5.382966595195768,3.9165298645015456,6.314260121412657,90.0,1
5.576098671058288,4.852954264788132,4.535678324162237,5.557983460736095,90.0,1
7.233016840564146,5.551916896099602,6.016098714770136,7.353409219523742,90.0,1
4.936010829711574,5.237543073931704,4.308636734595514,5.739781388114232,90.0,1
4.332073208029993,4.980370892269885,3.6033662668568573,4.401411912790128,90.0,1
5.8362721597168195,5.452929319267548,4.966400266002816,5.6757634557882595,90.0,1
5.491797713535526,4.751168937985586,3.7562418943227387,3.3976118137429188,90.0,1
4.215815186977991,3.396185110655321,3.815475364681065,4.755813808646335,90.0,1
4.087562803152042,3.9867872385391117,3.059374725613488,4.922560382798542,90.0,1
4.786193954986947,6.124040088123918,4.450426624051035,5.803307209397441,90.0,1
5.095323767154542,5.86942022970328,4.961419347216326,5.165808373150213,90.0,1
3.6033483263615076,4.407647161891531,4.1605962516817625,4.629942378748112,90.0,1
4.946464040989945,5.326860992723334,4.701777432920799,5.184295701508002,90.0,1
4.556640656105487,5.038636684429326,4.321400646453133,5.006124307323964,90.0,1
4.667599066677564,5.442606571867332,4.554945973937975,5.206082829084913,90.0,1
5.88828536798906,4.879886607192518,4.385445711728427,4.926518877436262,90.0,1
4.5900469499820415,5.323607404849904,4.544726925602601,6.326376689943029,90.0,1
5.578612035105758,3.7007487950399516,2.8104717164323496,3.013005775007456,90.0,1
4.940300796517977,4.264353296662157,3.4691830565880117,4.290761771876918,90.0,1
3.9214844827067603,4.427830438454726,3.674067375725711,4.8073724064933625,90.0,1
3.9390926627410026,4.1802703863133805,5.086316637394382,6.121416400612802,90.0,1
5.056364639937546,5.042639817075633,4.775392542393066,5.753944262959297,90.0,1
5.55048001224354,6.076139139743046,5.103482866295031,7.0303389969993315,90.0,1
7.105136528878567,6.750142844271979,5.243933825448604,5.32676861709903,90.0,1
4.808252248695997,4.113007064890549,3.829262403999235,5.46883131145061,90.0,1
5.178321038863874,6.115470495676953,4.948190086049963,5.987024932779568,90.0,1
4.155788814683418,5.38124628960213,3.919200937659527,4.875251688286702,90.0,1
6.462629693522266,5.215238777997095,4.332357574781802,4.8497470093013675,90.0,1
4.772495638051559,3.977775944597507,3.6881094637935794,4.210779832850301,90.0,1
4.55686891281957,5.164784805179627,4.043649127939882,6.2849427623717755,90.0,1
4.1358086336995505,4.939492253246001,3.194158292062067,4.137454228092104,90.0,1
5.282940724237401,5.959366257373367,4.904976022477189,6.6140392347382475,90.0,1
4.558634510658751,5.237248512073239,4.592107653578858,6.113801085774986,90.0,1
3.780902348741291,3.932602876865469,3.874667698195841,5.356812471748015,90.0,1
5.983715895219765,4.912747009250896,5.148598564464138,6.158979551569997,90.0,1
5.157097728836009,5.538847293896879,5.605945234489112,6.217557562541823,90.0,1
5.399161481096983,5.082684776763229,4.583083505678789,6.000295897045885,90.0,1
4.326670733189291,4.224326858038856,3.308099908720479,3.9183256216068068,90.0,1
5.483444904700483,5.428555998050861,5.04446133673897,5.6153596045924,90.0,1
4.21023692301304,3.954103404619827,3.056585677290549,4.452338949768287,90.0,1
3.922685487488536,3.3142776135327323,3.5339666975802064,4.334365980496781,90.0,1
5.147248786511509,3.721735020858594,4.515957901780099,5.009063555600553,90.0,1
5.273781323065283,5.992547984683672,5.7538935300458895,6.605746785905753,90.0,1
3.6937478665294936,3.738417701130284,3.72998750757529,4.294877450855326,90.0,1
6.45089736861554,7.571651484504933,6.204158373059672,7.879083972576416,90.0,1
6.020245829910589,7.3693820508560615,5.477802726581814,10.022236128790036,90.0,1
4.121959165545982,5.737808614798449,4.267999864673223,6.040130050837118,90.0,1
5.490593044957579,5.710096072975873,4.402154411503959,4.356780498140897,90.0,1
5.94915542641359,4.823752139063924,3.7551812823918946,4.15003289913428,90.0,1
6.523567215026232,5.003379046506749,3.780919246015013,4.69919772749014,90.0,1
4.20568145441204,3.3984727358787765,2.353461271531573,2.937325402355971,90.0,1
6.721569845117135,4.978612729183587,3.460049106999343,4.81478786861324,90.0,1
3.6006199302757858,4.565868495783766,3.1808493444430903,4.798899439162245,90.0,1
4.241331453608463,5.178486467726603,4.318046821889461,5.636733825962228,90.0,1
5.952638213929007,5.646860404340117,5.102864351152953,5.397943599106311,90.0,1
6.284805109344277,5.689343506095812,5.065717627792296,5.321814318870492,90.0,1
5.3526515711230775,5.234875872717662,3.3221672387951697,3.8341127191857454,90.0,1
5.161911140714398,5.820032760686315,5.159293179670942,6.589518986661572,90.0,1
5.296345991651413,5.897246052149077,4.938858410203206,6.566013419430442,90.0,1
5.4579882521014795,4.463874505649301,3.359842004364165,4.677927999050189,90.0,1
5.1556014699028045,4.437814410952754,3.025179779863566,3.881257672418848,90.0,1
3.225326836427313,3.718265508632604,2.959075885830254,3.7877204531863033,90.0,1
3.609792120953619,3.833308413809928,3.4837261055372144,3.8359372504345224,90.0,1
3.4760162779122252,3.4595966484515888,3.2022977662356213,3.503037497869932,90.0,1
5.216162207234698,6.941571976537899,5.187754828596358,6.3378841301313935,90.0,1
4.296362857806881,4.874889131829465,3.813891594541587,4.260253075070299,90.0,1
7.169385076875893,5.811342050623406,5.2049238326672045,5.288878215413183,90.0,1
6.271088520053414,5.4345157381565645,4.982934421947738,5.017976721182323,90.0,1
5.7970223846774935,4.783882115388445,5.447028355610545,4.915213979432204,90.0,1
4.526190952486253,4.483995599483825,3.253902184889906,4.356297530077693,90.0,1
5.542691527123135,5.58265980084632,4.9613481596164855,5.157406596004571,90.0,1
6.587487885449465,5.0871713065163116,3.7461452562378996,4.658065612513891,90.0,1
4.093286096896218,4.098197316548196,3.2221217532113497,4.0899159734136985,90.0,1
4.0501244565955306,3.2507361226555225,2.2723018622964926,3.0723122067955266,90.0,1
4.7752441719778655,5.597303459692196,5.049318963788839,5.4439745371314086,90.0,1
5.139164835788808,5.427168037990875,3.9740704075733997,4.996511198198011,90.0,1
3.404323644036502,3.119862723868589,2.4983809787682465,4.243718719404829,90.0,1
5.94526173158471,4.877724805943018,4.839093319930853,5.387304219087073,90.0,1
3.9374131389554843,4.551816682165188,4.317027617937496,5.2052092555399945,90.0,1
4.760504447274058,4.912688803667261,4.1830186952096335,5.1307565858206985,90.0,1
4.106960152555453,3.7941153717029663,3.114857876948078,3.971178808088466,90.0,1
6.225933384663568,4.7197909007113585,4.1565708731145,4.852323961303798,90.0,1
2.99042955888729,3.24716633877275,2.6136505426547547,2.7820771668276754,90.0,1
4.41037899601457,3.343362211377616,2.92355314742599,3.8257140906297913,90.0,1
5.124396249670132,3.674021523739263,3.572307629734039,3.8299734762816096,90.0,1
3.897439312024471,3.9517735706729136,3.644408749196839,5.519812813511598,90.0,1
