a1,a2,a3,a4,load,failure
4.604527985163766,4.032007513907963,3.3253043996113347,4.587272299517776,80.0,1
4.752443112263649,3.6911629075872168,3.2882042167806285,4.572144956550327,80.0,1
5.353395666823691,3.9957373785945465,4.0479030029257475,4.478091244294395,80.0,1
3.594597590895336,3.542739439663071,3.91245866430942,3.9001663601600827,80.0,1
4.511901563117958,3.750948756794607,3.634542975978806,3.355099318608188,80.0,1
6.580004259411049,5.9914676606743615,5.6781086379757015,6.385160562619344,80.0,1
5.8995584555219365,5.330516080883974,4.912467445447767,5.851385753615397,80.0,1
6.307545816047205,5.043497682440112,4.436354746417522,5.1137405264826965,80.0,1
5.3090086439198405,5.3018715133622205,4.940296246169351,5.9122224800113194,80.0,1
5.88640175030622,4.878270254402584,5.7583973125079995,4.92610933415312,80.0,1
5.010128252882099,5.455784910483672,3.5570429235743153,5.020989334726947,80.0,1
6.023589593311611,5.8465841834974634,4.80281048128478,4.974199310357757,80.0,1
6.364938774128992,5.272999565198916,3.895199339909439,4.330326550914785,80.0,1
4.696596945585134,4.893576396583699,3.7656555977957082,4.661881236759295,80.0,1
3.6030754386589257,3.1783060191586157,2.6986831799269297,4.641570360679486,80.0,1
5.048071321594595,6.179479370153399,4.39888928644598,5.439479487115691,80.0,1
4.977997953949417,5.052322929734231,4.644078312827637,4.524138097497449,80.0,1
3.269699190598037,3.6331076780793286,2.986584870414628,4.454388567536704,80.0,1
6.170484019288308,5.043495884563389,4.989043785057515,5.797280922633248,80.0,1
6.449746184936578,5.240660827717401,5.028418088655991,5.431697794351706,80.0,1
5.392679124312055,5.170403280289757,4.514714952952569,4.763211787261168,80.0,1
7.098846315639174,6.139817693181232,4.433095868881976,4.910735513944481,80.0,1
5.337368844994962,5.2940408028352355,3.9452814821550706,6.013275165392707,80.0,1
4.993988679204044,5.038255761597146,2.734759488102087,3.5629562821306737,80.0,1
4.188444482165921,4.294746644256369,3.5092826280353044,3.6965145331960154,80.0,1
3.8806053571879895,3.0670628917594827,4.018844569623811,4.407660419681736,80.0,1
3.5474510540852693,4.701878678413441,4.356521751591621,7.611579059351111,80.0,1
4.407204860473372,4.1610427205073846,3.7235394201406047,5.312119612620372,80.0,1
8.149490019594213,6.174083415851179,5.817835917692188,6.563785756256136,80.0,1
7.678971188218914,5.25722725528205,4.915582111637801,5.404763470580576,80.0,1
5.453820652054003,4.7715282162888135,4.55540708997294,5.711773136425915,80.0,1
6.148553446402107,4.599679542693576,4.789704756846974,6.1511452428179805,80.0,1
5.092946906179554,5.266206441091596,4.166646107874965,4.573292078011669,80.0,1
6.157063577760102,4.3996471718119,4.031833846299174,4.2229341690121815,80.0,1
5.889050586414418,4.40672878592902,3.7188122268838937,4.097223528064883,80.0,1
4.160404859939732,4.13838763582609,3.831032522674344,4.894060342400044,80.0,1
3.1041190866476227,3.6746164561455927,2.797613457886825,4.021710660648818,80.0,1
4.850354399120105,5.073388748853681,3.984123807125893,4.7947565469672195,80.0,1
5.779424640646022,5.801272384007909,5.547892971841124,5.775086930320794,80.0,1
3.859747573411347,4.091998411883746,3.8738296140297916,4.187286998805692,80.0,1
6.142161061372903,5.159992154973772,4.172429681195048,4.917501146428247,80.0,1
6.069004216837723,6.052356839331969,5.928481231154578,6.672948487529135,80.0,1
4.842112069623739,4.775242285793072,3.8050502750251156,4.539174072892061,80.0,1
4.75283205602265,4.071481064823939,3.5042027482621068,3.9074038253553534,80.0,1
6.129076029376095,4.772900911314666,4.147168881639252,5.554047845360161,80.0,1
5.125774105496682,3.920710329068944,3.156253733216582,3.5852233820338313,80.0,1
4.3991217168536965,3.9482602353618232,3.640843510356132,3.7225329075529534,80.0,1
4.251479526049751,4.138283498779553,3.5727153276258212,3.888727263990548,80.0,1
5.136178245290968,4.809455278831666,5.870757236974862,6.616206967806001,80.0,1
3.8384084137809165,4.322546452703436,3.4676463379560705,5.082461732428532,80.0,1
6.391080430569339,7.043759955857392,5.187824802843469,5.552483971948907,80.0,1
6.884564140526814,5.901637176197467,5.365681998168914,5.731051456630516,80.0,1
3.9919671037585798,4.920063132467763,4.3746189771360795,5.586185241259447,80.0,1
5.245850590829223,6.367517272444892,4.274982004515634,4.878528322929949,80.0,1
6.648081621817139,6.135746136602459,4.6774623024025646,5.715753949926197,80.0,1
5.841033046494066,4.607458723311997,3.7318071090880207,4.290264763955984,80.0,1
3.996464752510887,3.70781126822286,2.7446365435510005,3.4298232001199804,80.0,1
4.517751183488364,5.140081030732591,3.480606839680324,4.9397103964952835,80.0,1
5.297111247696021,5.953294528983823,4.1272772713264985,5.288198221066777,80.0,1
4.967261065824532,5.397012078182698,4.1960018472860625,5.438948929196333,80.0,1
4.402197979357245,4.443785539934875,4.139901362992274,5.265796897494137,80.0,1
6.366310459842237,5.486183406826412,5.659606308992825,5.4919341636749195,80.0,1
4.555675001549881,5.354480139339807,4.70262447754574,5.681625644304075,80.0,1
5.492194924394228,5.258572341319658,5.153821219984789,5.331559602002339,80.0,1
5.903137385499775,5.0195260357317135,5.029306060775062,5.040508634267388,80.0,1
4.33812261409405,3.8953381041698845,3.6899804826389566,4.164611481280768,80.0,1
6.558103346579656,3.980819053113788,3.2579547108975384,4.682839944714885,80.0,1
4.4423149478704245,3.7425832311060123,3.483547433081091,4.741128597869295,80.0,1
5.4278450958891415,3.616674494803278,4.602946128550178,4.890532444754036,80.0,1
4.769382818757004,3.6532913172377164,3.7114797828842305,4.530716459805511,80.0,1
5.713342472266786,5.376945696994173,5.4974885847230075,6.377625800327163,80.0,1
6.676049389052055,6.055163098297495,5.3624693487421515,5.60880920230996,80.0,1
6.173696300610728,6.202669348364714,4.6409132265579816,5.701233997731845,80.0,1
4.746668043108368,4.791350757589438,4.3156981439789694,5.528490448296754,80.0,1
5.474247555426858,5.875716556369427,5.456068507323764,5.578141675495839,80.0,1
5.063312727104698,5.471195878587329,4.0414778407839895,4.952913327335068,80.0,1
5.752755892051609,4.482968031647794,3.666097240747547,3.583356823692653,80.0,1
4.635526647481201,4.51611886589578,3.265274351500505,3.2594654364784046,80.0,1
6.014425169311687,4.937434395162664,3.373518375093898,4.428662301906731,80.0,1
4.151853184448191,3.976809978645664,2.502526568718654,4.039320503783412,80.0,1
5.7686842923684765,6.025464020610767,4.807141144582305,5.712316805287186,80.0,1
5.766096322739592,5.363797118957175,5.352984724179059,6.179832105273259,80.0,1
