a1,a2,a3,a4,load,failure
4.074276585991999,3.9597257226331366,3.71425465143352,4.512338549057895,50.0,1
5.187320485968155,5.233059129218908,5.293653759225268,5.405331655388134,50.0,1
4.017820747549177,4.337115342329701,3.735858281786466,4.022259629675453,50.0,1
3.980076636891498,3.805700004210665,3.2515350007867148,3.7977082199101635,50.0,1
5.3510701505745795,4.784815524267353,3.8562918303888325,3.0525712904800635,50.0,1
4.380395805743467,3.6985627250773057,3.2208516208426587,3.325270956607962,50.0,1
2.9580822948699947,3.7394112333089864,3.186093882555249,3.176160130391735,50.0,1
3.6672851656921117,3.613985741309911,2.9988263713200025,4.0087391979143225,50.0,1
4.093137315029925,5.2708977677998545,4.182328333497967,5.22067676552889,50.0,1
4.3187945303634425,3.860006331379971,3.283586914488875,4.206493275434267,50.0,1
4.1607850882083754,4.3933485704286,4.067658225740875,4.7190059595330025,50.0,1
4.892830760055682,4.9275789344084,4.82911040685431,6.44409815404557,50.0,1
4.9620099804123,4.078903402641731,5.004615530170772,6.067423291926807,50.0,1
4.121145471980907,3.844130167481062,2.737579747238703,3.3888616738857107,50.0,1
3.942944512968349,4.019980062393611,3.7004524778893666,3.9470382026094493,50.0,1
5.4512204296175675,5.36249771667323,3.5705886173749066,3.317250139310235,50.0,1
5.627469417721633,3.8235606782447653,4.1648578851593845,5.071012866071811,50.0,1
4.883260818447801,3.198235126990288,2.8030335171670373,3.853994136883428,50.0,1
4.348368356723804,4.258601195052323,4.201528415294685,4.674729815040325,50.0,1
4.935318259921081,5.216680683152474,4.622679229854239,4.3177709286294155,50.0,1
4.354975766674983,2.309923231925492,2.9402562139582398,3.433060314176122,50.0,1
5.047673757267116,4.799680458047012,4.487907307068386,4.557035633467305,50.0,1
6.09832992731945,5.55558466213015,5.789900089724396,6.820930113018118,50.0,1
4.097656963157586,4.911056925886257,4.580927025920233,4.317656426474687,50.0,1
3.996304874610133,3.6689369465172788,2.9951785076438973,4.289847463666748,50.0,1
4.6573261612305314,4.201028264932254,4.236703683889454,4.44619508028785,50.0,1
2.9701867814453444,2.687473284626031,2.435593955206675,2.602816317317429,50.0,1
3.7591797488625347,3.6450862408897984,2.8051577976113258,2.9318730200305367,50.0,1
2.885858201810779,3.184686992153194,2.9485788816692513,3.2756247963098906,50.0,1
3.915463732894288,4.4904402835887876,3.7266330694169314,4.329516437126171,50.0,1
3.76264106929744,3.416614590685711,2.898094293610184,2.9484729628447113,50.0,1
6.710248759423357,5.569523355078154,5.513745395552574,5.942676543224129,50.0,1
5.711777806016226,5.784742903393797,5.336217066669729,8.40432826346052,50.0,1
