a1,a2,a3,a4,load,failure
5.487623696972061,3.3607859825352175,3.229484454370104,3.1208853779398025,20.0,0
11.425864797910268,4.412819021588049,5.38195865104813,4.509241783205042,20.0,0
7.846364806041863,6.306434505491762,4.572025512066813,4.374289558748878,20.0,0
5.836612679505808,3.5344229083800305,3.5586680383423595,3.548425330543967,20.0,0
4.122627132751026,2.249693956897355,2.2505031567091027,2.882324164354818,20.0,0
4.145827051746976,2.489195029598,2.634717217672398,2.4526759328413417,20.0,0
5.375784138971204,4.805199322748981,2.9691057676682435,3.7219585661080967,20.0,0
3.8023846189371437,3.3520152965657166,2.1526839798353383,2.490958676758644,20.0,0
6.405921205918063,3.753059110497557,3.0474181089970354,3.916345507516097,20.0,0
6.13563995093996,3.7255335102949974,3.1995048352079754,3.3713360593704387,20.0,0
5.8763620079668595,3.0812886617106527,2.7851981615132084,3.0986512688071066,20.0,0
7.744392363707141,8.915492384068044,4.4774165490133,4.004292142586309,20.0,0
10.20823579369136,4.006856830176504,4.373538231366223,4.628007657979929,20.0,0
7.40839293514501,4.808255485960084,4.19745857967877,3.7918218065971785,20.0,0
9.310930705682347,4.804088541374476,4.235893092206551,4.725818025624161,20.0,0
5.660750657458413,5.140923530901093,3.554431347404203,3.958737983610987,20.0,0
4.136741717038863,2.491430728062818,2.6290740275928193,2.1654905905636084,20.0,0
2.623743504464949,2.2761356068253176,2.090317733036671,1.8300470899171069,20.0,0
5.720000762300618,3.043311021708056,2.909417203147428,3.1682373733682634,20.0,0
5.610895429295511,5.9572549309965925,3.2981124503080643,3.6230794087604026,20.0,0
6.005510150923703,4.498866409571401,3.5299494316655897,3.1897975236710256,20.0,0
9.911225891835183,4.55545968888436,4.79050186046789,4.962254786297587,20.0,0
9.221148660660063,4.3311593253388,4.448351796293313,3.6266361720715223,20.0,0
7.440374737010758,5.364220343795688,3.3277935389522493,3.4360818729572262,20.0,0
9.12467313769098,7.873433107018438,5.240902717994898,5.041705152137112,20.0,0
7.08614971235054,3.4639358233140283,4.112489856458538,3.6561384151112684,20.0,0
4.624245460486651,3.1468411349050465,2.7938650424008324,3.588129169315392,20.0,0
