a1,a2,a3,a4,load,failure
6.892604615293412,4.455469331100518,3.5292458068076287,3.843847326083675,90.0,0
6.6359160738865794,5.525528374475855,4.228779535138811,4.613782914913067,90.0,0
8.878290091319247,3.5669312457369786,4.624252245933234,5.475218913684311,90.0,0
5.777194661586506,3.185479854419793,3.725781125879326,3.6883997832826125,90.0,0
8.873674938764603,4.151594522176864,5.056516963668398,4.586933702596755,90.0,0
8.585812472916253,5.499937096119885,5.318137610997121,5.47986573820017,90.0,0
7.200863239853646,4.945392789202586,4.937439285310397,5.166603769077985,90.0,0
6.295642467809006,3.762074842937583,3.657649978318463,4.0403522852932285,90.0,0
6.910210765620626,3.3735657730333393,4.609570213345184,5.375545906356249,90.0,0
7.431297196719889,3.631331541756256,4.425643963950977,5.737393051227857,90.0,0
6.093536778824078,3.559011330685477,3.8008336693153724,4.086474171033458,90.0,0
8.41959659307245,3.526445740256459,4.796491083041088,5.803191714526108,90.0,0
9.63636994564353,4.140678253903071,5.82110926621384,6.552081204515268,90.0,0
7.308369195062032,4.4003708850819105,4.173471044042443,4.646977034587393,90.0,0
10.538675040778745,6.845547752293272,6.105200305413527,6.130322104540683,90.0,0
12.97038112931821,4.728464810322213,6.698207919393586,7.673857848876164,90.0,0
9.91508246085829,4.565650955150125,4.759258332489009,5.621993736599084,90.0,0
6.918504572068927,5.699506374089115,4.6551428206040235,4.237239588073352,90.0,0
7.124564755175871,4.973237798724539,4.432945509378017,4.979348351338943,90.0,0
5.908450771414897,4.257810573004631,3.981176425295271,4.670900597377006,90.0,0
5.997982480136655,3.097679653655486,3.182047512740339,3.623590982749971,90.0,0
10.959528889851121,4.837569047988488,5.200798219908737,6.336436463382146,90.0,0
7.761310551264409,5.624542449286483,4.551653652960033,5.210049197499158,90.0,0
5.961200286761267,3.5773113124155,3.8337426451577903,4.714440844685396,90.0,0
7.192257072869969,3.432473673012274,4.59254373930014,5.274561710222978,90.0,0
7.702647229811522,3.8321183750219316,5.374497511401922,5.409742774183332,90.0,0
8.266561984590103,4.05639122950796,4.626017799109307,5.0148679463582235,90.0,0
9.327849284037883,5.719428324253947,6.411053265977687,5.744189627295004,90.0,0
9.0035478515487,4.443387415002199,5.512857113272366,5.969677290383096,90.0,0
7.042638321287198,3.79776417381747,4.747355112367624,3.7381349924402585,90.0,0
7.215529392830024,3.812996038055897,4.4110105485159306,3.2052168979584663,90.0,0
5.860621554970832,4.14371184371246,3.8041372940268476,4.033116874842869,90.0,0
5.805995377879207,3.505423528438279,3.4181252440867467,4.504141907241779,90.0,0
5.149442617884933,3.2881895193778954,3.421588634703676,3.793741989801468,90.0,0
7.199902470286321,4.699892243399803,4.670141188927789,4.784906137522836,90.0,0
10.110978490090899,6.425368412505682,5.864090739144652,5.812272291980402,90.0,0
7.549138825771616,6.584680105296971,4.512567345518155,4.402125397813178,90.0,0
7.056768647382284,3.8640257314777453,4.261421100199773,4.186997704109319,90.0,0
9.090989552705661,5.1342804927851935,6.109056056264951,5.461250892229852,90.0,0
9.020584024153738,5.976661156776204,5.580416788843225,5.40544135812291,90.0,0
5.429932873494712,4.250913649121329,3.9834820522883323,4.045782559803167,90.0,0
6.498524604498282,4.45584218878096,4.3644293692493985,4.574844054201384,90.0,0
8.209648902929409,4.042086076423008,3.714020203795756,4.594538129194317,90.0,0
7.044801708429777,4.702684186297649,3.409089257002385,3.867103436757129,90.0,0
7.844636398747166,5.654813742460953,4.356083606813135,4.7108249810629985,90.0,0
8.121546462550093,3.637440067868199,3.9609842255461345,5.106998270126836,90.0,0
6.182255155285337,3.0326581307687874,3.298806595417385,3.8585410766876787,90.0,0
11.731884779217875,4.355544760817915,5.942927065446741,5.888173564796539,90.0,0
8.34207849228166,6.315889575691311,4.598855540875807,5.441322460772973,90.0,0
6.715096295530588,5.071534117895253,4.263382108669757,4.402864160411912,90.0,0
8.064037384661383,4.154883075841807,3.9156049441019736,4.3205788512207475,90.0,0
8.074266785807216,4.171855770319196,5.915206967593566,4.4929993419170335,90.0,0
6.597451485267002,4.143827095141302,4.139788055749049,3.0691908017568292,90.0,0
4.185696465371956,3.1854362889704637,3.0047442467109287,3.05025757134301,90.0,0
7.723121177953421,3.2179071140431588,4.823803062521494,4.21857833196791,90.0,0
7.9099044290101865,3.8688014121516314,4.5417537787287605,6.409620063472116,90.0,0
6.606183417939523,3.25545740837975,3.881091714901232,3.686109180350392,90.0,0
9.681561081999892,6.980104886658431,5.977809016364903,5.675062214716813,90.0,0
8.603517493725489,4.322114364095965,5.307838609151825,5.438339038277838,90.0,0
8.467428035834379,3.948052732171049,4.989533876170672,6.02638092626062,90.0,0
9.201160004059814,4.849844174732824,4.979032927827609,4.844497640326865,90.0,0
6.8719501085320225,4.311963207330486,3.9871771374217113,4.626048205538997,90.0,0
5.73606837318669,3.886959172222411,4.190196789772089,3.6860527023919682,90.0,0
4.031729796047405,2.8310798131337784,2.6853895632429245,2.4631395698491114,90.0,0
10.882968313625263,4.938477264912336,5.51360319048678,5.824206032611289,90.0,0
7.790633879071342,5.997936962316479,4.540255479161734,4.939460495217099,90.0,0
6.423605493451935,4.520517659329025,3.9243672639893683,4.8399191614373045,90.0,0
7.0089658558797785,3.63919989388043,5.009657001930168,5.231798522199036,90.0,0
6.3950885194443465,3.6579673846286664,4.859456129193037,5.095787027347008,90.0,0
7.549147915391709,4.296152853782628,4.194715165021231,3.9247487290049268,90.0,0
11.763261050003845,5.579562707796949,6.4002039789989755,5.367502208593374,90.0,0
8.459551367587414,5.202618201099013,5.288445253290748,5.7921562304967456,90.0,0
5.698864579675056,3.419388953283825,3.504935548558249,3.723044394755005,90.0,0
7.326086663307766,3.730701591209918,4.5573281089761855,3.581879471572131,90.0,0
7.230361088246432,4.5339949369972175,4.3750677845379755,3.7269387811843604,90.0,0
7.592815211681612,3.5783150887763524,3.9009018944052407,4.943843707402136,90.0,0
5.281594104111449,2.4933676914310157,3.3641885766113635,3.3452559829529545,90.0,0
9.303846946399402,3.952444898012393,4.900787823194356,6.137611118235687,90.0,0
6.654936443958104,4.275168767239447,4.156989034680692,4.141092757075941,90.0,0
8.60976617091373,5.117721157947832,4.786093083878365,5.055456694546517,90.0,0
9.306691915878945,4.264492425299861,5.502980826122664,5.647282479044542,90.0,0
9.910808291019178,4.82712462480813,5.789503719192198,5.937840352339701,90.0,0
7.0463391579157895,5.2482844823168975,4.258537554556699,4.365155744610723,90.0,0
8.344280141572932,4.904185790525315,4.83842700050842,5.604808157619172,90.0,0
5.5861890240860825,3.1354852142780665,3.697552659841093,3.075564110803294,90.0,0
