a1,a2,a3,a4,load,failure
3.947240801933575,2.625565168518076,3.0752010713553584,2.7591449089938473,10.0,1
3.7688012449593584,3.2702657011354677,2.846680816413442,3.223816565632095,10.0,1
3.31894420319299,4.121886456157673,2.9905414319870096,3.1786357240396605,10.0,1
5.918384862889382,4.390473074991429,3.856991343848599,4.703490245779565,10.0,1
2.621164474948511,3.098192647525163,2.674376161596895,2.3857909318533808,10.0,1
3.9929792376579822,4.462132104725376,3.2244807858188524,2.5904638724248596,10.0,1
2.4696486086556133,3.7572985241273833,2.927891086478595,2.7558797291892487,10.0,1
2.670511284865319,3.1119982207538217,2.761642543677753,2.9179004865016087,10.0,1
2.2684661821407843,1.5216888458291247,1.6486362237254255,2.921388771901218,10.0,1
4.4832145629229165,5.596630826424163,4.868341290898893,4.736328484569333,10.0,1
3.1715891668706195,4.827663136822398,4.012067848049739,3.4844509520693547,10.0,1
2.829954150725488,2.98731416613361,2.807505397780506,2.974087047417371,10.0,1
5.078969811865024,5.9377188593675765,5.027676322624019,4.7138578867750835,10.0,1
5.271114711788077,6.052093347588172,4.492651190903477,4.612982131450796,10.0,1
3.243340008661654,3.696523824349832,3.1208356130273707,3.0702502812951566,10.0,1
2.9291574379517864,2.67680521924548,2.356601725993324,1.7736737748285727,10.0,1
2.6207583735353652,2.934991150366397,2.614789984901278,2.3504122473041558,10.0,1
1.7847741475350327,1.5008709731375431,1.438193895623366,1.3921837573221636,10.0,1
2.8205001765694053,3.0541225913315553,2.4314479227093333,2.3919641135131116,10.0,1
3.0896177035453896,3.472519725495444,3.1051028179850535,2.2630937115181005,10.0,1
2.8862226261644137,2.9642577673902197,3.5212337810271497,3.090896498711774,10.0,1
2.574827817751747,2.564034261531303,1.881368109082175,1.9183370395550068,10.0,1
5.18812650472741,5.805599497625934,4.630373172882957,4.204100279041849,10.0,1
3.772818606714742,5.133942389148663,3.4250896638321837,4.60828122722645,10.0,1
4.591860640380982,4.308804381636966,3.226307755485978,3.6029668254307925,10.0,1
5.0126048440332385,4.24809600364465,3.6535950084797673,4.723528617144267,10.0,1
5.564399299411409,4.186985970842221,3.493881023057133,3.3081698505395027,10.0,1
3.52105499805763,4.65504451939652,2.77947505754855,2.974050673966345,10.0,1
4.002424716588496,3.417902807819608,2.4817642554540877,1.722579352750247,10.0,1
2.5153798659951567,2.8640691368873212,2.398239250145589,2.332707038635498,10.0,1
3.3513246882695262,5.060718556125529,3.2092215108804347,3.425175262234369,10.0,1
3.431331904630433,3.3142809215275713,2.6802768257134595,2.767523163579572,10.0,1
4.473460502291417,4.673320959307402,3.8813202478452697,3.6493423389510347,10.0,1
5.137764383636402,5.3293613187304985,5.0095358216730945,4.677907174351421,10.0,1
2.951884969316956,2.6720079979265723,2.3824400648347726,3.2030168033795934,10.0,1
5.216683267833633,4.977354285843907,4.566626649651973,4.332533451094984,10.0,1
3.5299845129065464,4.262308320379842,3.099936699111611,3.514556111419444,10.0,1
3.567076240907517,3.4581080530222144,2.644288706249473,3.8073304761617632,10.0,1
3.6633449768413238,3.037635799473366,2.6270352996634294,4.458213201550003,10.0,1
3.3421107495558204,3.828854190770141,2.9657376292195408,3.919250263734133,10.0,1
2.1220703169224104,2.49193232000392,2.3448533502667,3.3794517320212116,10.0,1
2.8915606460364134,2.9704672526982323,3.3005080940825198,4.020914976292577,10.0,1
